"";"C1A17";"C1F18";"C1A18";"C2A17";"C2F18";"C2A18";"C3A17";"C3F18";"C3A18";"C4A17";"C4F18";"C4A18";"F1A17";"F1F18";"F1A18";"F2A17";"F2F18";"F2A18";"F3A17";"F3F18";"F3A18";"F4A17";"F4F18";"F4A18";"H1A17";"H1F18";"H1A18";"H2A17";"H2F18";"H2A18";"H3A17";"H3F18";"H3A18";"H4A17";"H4F18";"H4A18";"P1F18";"P1A18";"P2F18";"P3F18";"P4F18";"Q1A17";"Q1F18";"Q2A17";"Q2F18";"Q3A17";"Q3F18";"Q3A18";"Q4A17";"Q4F18";"Q4A18";"L1A17";"L1F18";"L1A18";"L2A17";"L2F18";"L2A18";"L3A17";"L3F18";"L3A18";"L4A17";"L4F18";"L4A18"
"Q3F18";0,885707714026218;0,386070602938282;0,367534476975251;0,884123454687012;0,474624241529343;0,418329024979;0,801845144448727;0,757037504181629;0,510282939916792;0,843658474151797;0,67089085315401;0,512706917749882;0,494759560588837;0,540117171414337;0,375514332587054;0,469795215600175;0,382575622012048;0,321921919657626;0,529051148649777;0,333256741668943;0,458864507569935;0,677877808677435;0,394485920396464;0,316695405872526;0,422041496849685;0,446787564262748;0,36663028761269;0,436033031621156;0,430346687320408;0,379069234791515;0,406366743122585;0,422391110048089;0,350407190072371;0,416766801353379;0,424960896532316;0,360798289051148;0,362444402642404;0,474044664698457;0,332017713048939;0,359742561570386;0,369330339432017;0,566674052031399;0,614605104686565;0,41008998323047;0,244200924680882;0,380883055561959;0;0,415862279741389;0,47736804169353;0,42842264669666;0,438604152331626;0,431654591672787;0,507366464639806;0,360289962730402;0,448988929957035;0,349487598324631;0,379349921916821;0,466439612307343;0,393820635640774;0,396569626870178;0,491301949716572;0,383179676310514;0,400363623660019
"Q3A18";0,879781962372542;0,375410877232365;0,316155602305828;0,905222346106669;0,500498062160654;0,359603959886468;0,857943556692478;0,771611742220472;0,361398474525657;0,867884475815552;0,759313755099591;0,388387290491528;0,430157087877557;0,625182523212544;0,320463207863825;0,342033702080389;0,418361272306527;0,256401289251425;0,392889115561481;0,339469395963459;0,449173065056645;0,561840822006653;0,337452039883407;0,234262923034426;0,343061528310022;0,304456051873018;0,277832603307665;0,362522698701918;0,289609463558843;0,259654303294379;0,295236904341505;0,305736338401451;0,290023733533558;0,285587975904427;0,323856079516534;0,254797088716414;0,252448344300001;0,419489833234068;0,225527918610575;0,249744088228977;0,232541434072035;0,667967487872821;0,828508926088891;0,351154527307272;0,433517179576127;0,465390146016082;0,415862279741389;0;0,437099135349647;0,613159911587343;0,194547482190486;0,282355045044533;0,457287739357251;0,338070997222497;0,313030459911506;0,310201157316571;0,281621468532983;0,333820734174545;0,288023139931367;0,266278337452457;0,340136606057676;0,244544968720109;0,271856573906478
"Q4A17";0,83851055036146;0,492478113475652;0,496386290233063;0,854380466256748;0,532830683154669;0,532235349994291;0,879798802010756;0,722116768224735;0,53232574404264;0,815888605665359;0,780519418292473;0,551613692457497;0,48292263219083;0,611353825462068;0,522766207972672;0,47635088392878;0,446232216692191;0,435483104988927;0,516847421152639;0,452225160407617;0,592260776668123;0,652512210052084;0,41248466709777;0,415062211785479;0,478340275172432;0,459989375874078;0,469219955882116;0,462903225139793;0,466788276221439;0,463350178920821;0,442308058553623;0,458553141892121;0,459341405856697;0,4441186831265;0,458673919258873;0,473535871338765;0,446499874851761;0,545546236611643;0,422507873635386;0,437187708116078;0,430882884565987;0,54192679313937;0,760574814581957;0,307801694449697;0,526323992787075;0,310837269529038;0,47736804169353;0,437099135349647;0;0,572161961405962;0,449307575693231;0,411298437478801;0,52715556694271;0,4588108395882;0,403481394862542;0,50037522626127;0,423699158170659;0,399173183693448;0,493434394745594;0,442579407961574;0,447098035542015;0,442853742864475;0,428421485065634
"Q4F18";0,913308626633811;0,560194213808435;0,52080686891998;0,815059294100086;0,4887310393055;0,484532847356986;0,732699218361038;0,730220470214094;0,606069135014984;0,785066300681409;0,688667175375405;0,634611177159962;0,6184560734331;0,510982193089415;0,518793415558646;0,596030630958475;0,558173938635198;0,553457544980801;0,574990217087574;0,531237382545624;0,557888938857988;0,675610722076871;0,531652151959382;0,516861085722087;0,594055028224187;0,616189955442643;0,572166368742885;0,647296258535717;0,597081264144996;0,580410696457317;0,624862226304486;0,616312431305896;0,553499043352057;0,593991524693888;0,628332713594723;0,540389104247256;0,552096695922144;0,595277348612772;0,567586221779392;0,600090629371625;0,586537351694496;0,503954778459002;0,546484199705898;0,590407016280454;0,467618825504624;0,56664971803828;0,42842264669666;0,613159911587343;0,572161961405962;0;0,617436804622489;0,62452511935174;0,515660324665272;0,577464645303292;0,603195950664866;0,526317649040577;0,579195937325315;0,625758143837197;0,555560606205895;0,587812321695996;0,634566944013116;0,566937176791628;0,579698416736831
"Q4A18";0,890227623979247;0,373410724406668;0,34961429585698;0,934443247360674;0,544939118561259;0,379137057754241;0,877362028546137;0,817075679504423;0,443834176246869;0,874999820685783;0,764241975943786;0,431704530247398;0,453009312685665;0,630133959446349;0,352960578552218;0,369328934458562;0,460081391107237;0,244670347434288;0,410658899823148;0,393926759335073;0,445307345275218;0,559003224703087;0,36852307785056;0,278020592324655;0,274958102594868;0,218283204133927;0,225384051758502;0,283169420366868;0,20965331697939;0,232311933574016;0,256704864570075;0,226539953653362;0,23077978547661;0,254652462244034;0,22926294193762;0,253719932451289;0,249298620836986;0,468971372556583;0,256068851980232;0,288532691606435;0,236758262141484;0,695848688728167;0,834204138399535;0,372918911713448;0,417871874403308;0,475427642637173;0,438604152331626;0,194547482190486;0,449307575693231;0,617436804622489;0;0,170285066839494;0,482011354168753;0,288277087557194;0,199970243808997;0,298611386213536;0,190262408986903;0,204982644603976;0,260423737664015;0,18801600625812;0,202144005391616;0,23091776128722;0,213539261892948
"L1A17";0,871427502543229;0,393003153254795;0,376930774117553;0,915101402075194;0,56864540455309;0,444719731588824;0,893889728084417;0,81736563640678;0,509034675336419;0,874950009413243;0,786471814209994;0,509845722239875;0,440067503708489;0,637606249050927;0,411464008542722;0,403555501951063;0,438437830545697;0,261055525052903;0,421024373627901;0,429595937958218;0,500188804116084;0,584067983577078;0,40523823334197;0,338481903100478;0,253586906225397;0,174308453387244;0,236157955887573;0,225067799197039;0,191745390081258;0,25855856161458;0,200162170684894;0,196855631513811;0,269900221070024;0,231992744533269;0,204398581878703;0,311915746790944;0,260868422724298;0,545157475552474;0,289004813906383;0,302794829533852;0,272408761254938;0,652355970743525;0,820815359629187;0,310323409602531;0,385756330255394;0,436863201842287;0,431654591672787;0,282355045044533;0,411298437478801;0,62452511935174;0,170285066839494;0;0,439524409954603;0,228626751778652;0,118233959785507;0,292548056398559;0,136096231485264;0,115349804386872;0,231233218868079;0,208361473620353;0,0826227471282256;0,190315088526068;0,156169939351401
"L1F18";0,923418439791799;0,557848504430616;0,517549902212186;0,873483593023536;0,586452524585112;0,536299528776833;0,896893781827424;0,84153360708501;0,610032426530268;0,834783457550621;0,859584363739831;0,637696386042336;0,553110383037905;0,530082564367182;0,446406534302452;0,526829241999569;0,504847926821002;0,469986478904936;0,502697687086265;0,516370817661851;0,485580172224815;0,5299366246722;0,506467331438669;0,441506462720365;0,449387869069184;0,491491113663198;0,502454015736084;0,510481823931197;0,493143706555129;0,502441223331217;0,487549653464961;0,503921503991178;0,489745752648726;0,49694214711615;0,498386311252319;0,502847610624001;0,454383181052201;0,496569864988514;0,449601951001948;0,476494525947477;0,473370888344234;0,665684208061136;0,841614154874912;0,51026670663621;0,471125790985463;0,517645299831393;0,507366464639806;0,457287739357251;0,52715556694271;0,515660324665272;0,482011354168753;0,439524409954603;0;0,4427812943761;0,449871210629811;0,372355012765907;0,450868010961123;0,470766716746905;0,376344493165616;0,469272435900961;0,483544411179579;0,420719433285511;0,431296665837005
"L1A18";0,930965708920733;0,419097930718183;0,368226995312626;0,90601029740103;0,565170160634121;0,433311908901781;0,871119775203716;0,838397049688064;0,508808963353292;0,874021592862985;0,74462113134578;0,521188185661082;0,506867584564472;0,627933034132517;0,348623350531867;0,441458646733433;0,423809342919962;0,264128650381505;0,444798779307677;0,41114104545591;0,418524333877888;0,586048804189645;0,445770918368978;0,285946828528385;0,36413928395568;0,349144951884934;0,299051046245538;0,35733713819309;0,300241367404597;0,315004275502622;0,329135921289358;0,304693326285839;0,317265359460603;0,37151819168115;0,322306403665582;0,316273003305528;0,267358870974349;0,474356024303892;0,272095377120075;0,269272389677094;0,279573575443237;0,688673947964967;0,792326769347644;0,389384705347139;0,326417514555354;0,491368369759477;0,360289962730402;0,338070997222497;0,4588108395882;0,577464645303292;0,288277087557194;0,228626751778652;0,4427812943761;0;0,246475687966621;0,229728287707405;0,195571608680482;0,258564116172185;0,261013346810468;0,176472567358279;0,266224243267029;0,270621084170057;0,197137432645558
"L2A17";0,880885675550111;0,380497384856239;0,356690902254546;0,910986245139347;0,511154550116459;0,438212525638258;0,940676189112515;0,783444047755205;0,495422995684032;0,909009906917297;0,759240122923292;0,472948619133729;0,401028558182147;0,625782898996699;0,421702212420215;0,388272207901136;0,420685857572686;0,289251028676082;0,416480991189185;0,382948534602411;0,521630527880066;0,566521497247371;0,364487227200932;0,317855569672955;0,28717564436796;0,221524876450393;0,252413401170274;0,269231179784697;0,220304561283998;0,263755047087174;0,228783176788905;0,204307715888652;0,276840442756108;0,229284669638637;0,229664504945175;0,329123803154045;0,284952882550617;0,54961651461842;0,294941194830342;0,306756751407593;0,287850062255189;0,634356951828707;0,795891974710726;0,293729574356863;0,420427685139732;0,407295648456123;0,448988929957035;0,313030459911506;0,403481394862542;0,603195950664866;0,199970243808997;0,118233959785507;0,449871210629811;0,246475687966621;0;0,33007274607946;0,16898037338275;0,117242725008506;0,278327082403894;0,243145700516269;0,113770549763434;0,245716799012893;0,190383230072057
"L2F18";0,890018940638704;0,354064223058082;0,373861407875431;0,876017891422182;0,483696127976096;0,400645322910992;0,828559186233318;0,789489838827591;0,504817575880096;0,83767196095969;0,696258947697905;0,521040201186186;0,49672282764089;0,578780567658822;0,308690376409782;0,429302807687009;0,411846832338103;0,306444892965723;0,430779587562825;0,356054026508384;0,365802196887493;0,524772066552313;0,374472703218666;0,305391944562926;0,311563465186039;0,30846941620318;0,319329465969341;0,351023852880319;0,283446021657057;0,314506170325625;0,313244250051755;0,304667571059469;0,306373542841426;0,334020324341516;0,301810293903567;0,335645276861659;0,259537965575507;0,395198775980019;0,267965416371775;0,281742317254683;0,301011950867574;0,678626704162862;0,763630287212305;0,399579463876672;0,316944513064327;0,508044457715414;0,349487598324631;0,310201157316571;0,50037522626127;0,526317649040577;0,298611386213536;0,292548056398559;0,372355012765907;0,229728287707405;0,33007274607946;0;0,287016608290599;0,347571430417365;0,162043003608649;0,29580550170874;0,3422570408161;0,213593369157742;0,273067914236419
"L2A18";0,895733496548283;0,416106795465677;0,390929278740128;0,92656620945714;0,560785736290494;0,471915061093606;0,875332023364612;0,819013845206114;0,532584822709288;0,884376123815071;0,784184725422605;0,521974349707513;0,464809989968089;0,639394055705122;0,398611107890704;0,392298540356192;0,44099281621386;0,258104003291702;0,420125774026573;0,40768117609515;0,499470321162989;0,593735306728041;0,390066308457796;0,292639106362069;0,287695273401177;0,260962558302141;0,271746663352574;0,278324262164536;0,248916967494375;0,279519091611362;0,252355028918634;0,259333709481721;0,294842038686588;0,27159836589019;0,266727354680266;0,322205416266432;0,303897004969413;0,540420070645099;0,297996580702212;0,302618033460651;0,292217658479301;0,660364819165484;0,78348243883955;0,330341990597796;0,322912480136452;0,433185547194141;0,379349921916821;0,281621468532983;0,423699158170659;0,579195937325315;0,190262408986903;0,136096231485264;0,450868010961123;0,195571608680482;0,16898037338275;0,287016608290599;0;0,154175060073884;0,245642212085997;0,177206936008248;0,178851579058136;0,237765886500868;0,132914423913082
"L3A17";0,877585105915292;0,367790384218311;0,404548429564959;0,933059913699;0,539525034020838;0,45748180038823;0,944973879336086;0,796723708834476;0,521925940303809;0,898966970622535;0,757174498147982;0,502925353540945;0,429828055837731;0,650178544521441;0,448685543765616;0,401743984876194;0,427982260109908;0,294037513827563;0,427781099096508;0,411896796030916;0,547635723002492;0,595660957504065;0,371403247348526;0,342072566438272;0,298432888617602;0,19958686920549;0,267309624344918;0,254744377826695;0,218799601203183;0,28384746406484;0,247481196871189;0,209929506884895;0,269869468809185;0,261939319661448;0,214684414578951;0,334546739415448;0,286569800385529;0,574701165595148;0,305433501642027;0,339014542335179;0,28486668788333;0,680771743167837;0,800128897278607;0,280488919146695;0,440116644052974;0,449609905230254;0,466439612307343;0,333820734174545;0,399173183693448;0,625758143837197;0,204982644603976;0,115349804386872;0,470766716746905;0,258564116172185;0,117242725008506;0,347571430417365;0,154175060073884;0;0,282301691353732;0,232702298571313;0,115128811373642;0,230926348021966;0,191139393050404
"L3F18";0,886600153351172;0,362114781022029;0,369875356921343;0,897896914072744;0,493517251211071;0,393288395499879;0,849593122504294;0,782521418450847;0,515197103986475;0,843075274605354;0,745264030779394;0,525811520833173;0,481336847138264;0,567638908112681;0,332204906072602;0,408455902337248;0,401244598788297;0,270624583466365;0,430615751044969;0,367167318958102;0,427341941079608;0,532466185229692;0,387717380552289;0,301285425142085;0,260230486013892;0,265062989395778;0,274367580158837;0,302603581232009;0,275299018946976;0,290307941342493;0,273010491111712;0,277744817152762;0,282893246027635;0,288946718640552;0,271864406065356;0,315828477165504;0,25557610771948;0,430025055690499;0,286922736416493;0,326721617203309;0,307181034287274;0,684162875355959;0,777735984044496;0,357651665655288;0,326055351668901;0,478300471857831;0,393820635640774;0,288023139931367;0,493434394745594;0,555560606205895;0,260423737664015;0,231233218868079;0,376344493165616;0,261013346810468;0,278327082403894;0,162043003608649;0,245642212085997;0,282301691353732;0;0,278748137110375;0,282909568937057;0,193475122825543;0,223927038729674
"L3A18";0,877493967744676;0,406760399379335;0,367093353354649;0,908074491190257;0,54975277136288;0,403612233577596;0,859513456716471;0,797508810982473;0,449808255056512;0,863586700523896;0,738067108684855;0,463250171079443;0,484138289032083;0,644539494309344;0,348834470171046;0,420034143276981;0,464219145391728;0,256643275171887;0,417085192657966;0,414000736545716;0,453591719617126;0,566349426856489;0,404502000411455;0,291544928608244;0,324059624080721;0,313126929821954;0,258454260670911;0,332316788405373;0,293957262858963;0,271687134878423;0,303212409181658;0,308445899899082;0,275933667649295;0,312970619611742;0,311569599143533;0,294369113862952;0,279545303655356;0,439042530436738;0,287735381121462;0,309883600776561;0,286798259387751;0,692042421432129;0,828545791888284;0,376527750612398;0,361223461645564;0,473953957364212;0,396569626870178;0,266278337452457;0,442579407961574;0,587812321695996;0,18801600625812;0,208361473620353;0,469272435900961;0,176472567358279;0,243145700516269;0,29580550170874;0,177206936008248;0,232702298571313;0,278748137110375;0;0,229858961233398;0,249250201209896;0,181582116912
"L4A17";0,883294986768337;0,392982817851572;0,402113288143647;0,920454917900755;0,57820125118215;0,456971743869531;0,94592212630313;0,816149290648291;0,530032178776031;0,903559727641617;0,779466815104206;0,522084652090759;0,450720289346816;0,646415209964596;0,448760642539007;0,437623030576621;0,458958627557969;0,308245433964673;0,446235632813358;0,445147766236193;0,532174658051374;0,599934094343758;0,404931364010056;0,372117413723283;0,269416842389625;0,170665902238313;0,246066366277068;0,23278236787795;0,188010154327728;0,277005748076777;0,234254652169865;0,202184900421072;0,295406199483342;0,234909786698849;0,209894526554831;0,343299809931659;0,296379001756967;0,579029223686397;0,325893284618662;0,335691053701505;0,302829012276754;0,668381474869745;0,831115368222463;0,322790009045268;0,442584560836638;0,466114441371868;0,491301949716572;0,340136606057676;0,447098035542015;0,634566944013116;0,202144005391616;0,0826227471282256;0,483544411179579;0,266224243267029;0,113770549763434;0,3422570408161;0,178851579058136;0,115128811373642;0,282909568937057;0,229858961233398;0;0,23264683550715;0,194564221167686
"L4F18";0,855267311823377;0,321393067280923;0,325414460259186;0,880359298481757;0,480469232836694;0,365264670878792;0,834393315011653;0,780748951011736;0,447881746125464;0,845341369949896;0,709290908159955;0,455737137278162;0,464260438165516;0,589039052211921;0,32394334856201;0,362816376013096;0,402005368362246;0,195356952355947;0,377848559153132;0,351556397032847;0,43915561218905;0,538704122788206;0,337892538251172;0,253408973222361;0,283170096768416;0,200407194224546;0,214330165044193;0,25264608014946;0,203011958474624;0,212831931354843;0,226569354306662;0,219165613218837;0,203203366385524;0,209539352211063;0,219279960081055;0,256560150395387;0,222015759899319;0,456729995497407;0,23908643635354;0,272620306192885;0,244577040738755;0,64739329869809;0,78787714962996;0,339017523712357;0,347801894260987;0,470317940153365;0,383179676310514;0,244544968720109;0,442853742864475;0,566937176791628;0,23091776128722;0,190315088526068;0,420719433285511;0,270621084170057;0,245716799012893;0,213593369157742;0,237765886500868;0,230926348021966;0,193475122825543;0,249250201209896;0,23264683550715;0;0,211692736235676
"L4A18";0,887603993498983;0,418293352280225;0,379540876700396;0,908959261650737;0,563183437242983;0,439663226088348;0,865909308868686;0,827549682818199;0,513299195760564;0,839537722975096;0,797021357356682;0,519661631827305;0,450282296929309;0,6445603047988;0,375645638319003;0,431696469338109;0,443113853121039;0,257180889731246;0,429180802811185;0,442822266449251;0,467270846624665;0,57261904196804;0,421993475594748;0,312089404752554;0,285122524384281;0,274623258265432;0,274841121131838;0,282643801966804;0,25142097276121;0,278054296154905;0,27595631860082;0,256891288705435;0,292619082249928;0,294459722627883;0,278315926443735;0,32470116381559;0,314647732200013;0,493178202477139;0,312082341753308;0,344024560275014;0,308732979199906;0,645435546871595;0,780599387563538;0,356157927998233;0,337682703758479;0,44675256931808;0,400363623660019;0,271856573906478;0,428421485065634;0,579698416736831;0,213539261892948;0,156169939351401;0,431296665837005;0,197137432645558;0,190383230072057;0,273067914236419;0,132914423913082;0,191139393050404;0,223927038729674;0,181582116912;0,194564221167686;0,211692736235676;0
